Metrics for vit_base_patch16_224 at 20250630_013628
Optimizer, sgd
Momentum, 0
Hyperparameters
learning_rate,0.005
batch_size,1000
num_epochs,1000
test_every_x_epochs,3

epoch,train_loss,train_acc,test_loss,test_acc,best_test_acc
1,2.6321702698866525,0.125625,,,0.0
2,1.963150347272555,0.3797916666666667,,,0.0
3,1.5774406343698502,0.5445833333333333,1.3991432704177558,0.6107843137254902,0.6107843137254902
4,1.345673422018687,0.6025,,,0.6107843137254902
5,1.1942968467871349,0.6441666666666667,,,0.6107843137254902
6,1.0889095614353816,0.6689583333333333,1.0315208680489485,0.6892156862745098,0.6892156862745098
7,1.011179581284523,0.6897916666666667,,,0.6892156862745098
8,0.9508791690071424,0.7,,,0.6892156862745098
9,0.9025389378269514,0.7166666666666667,0.8794674849977681,0.7254901960784313,0.7254901960784313
10,0.8631937255462011,0.7322916666666667,,,0.7254901960784313
11,0.8299853702386221,0.74,,,0.7254901960784313
12,0.8014499371250471,0.7483333333333333,0.7938406654432708,0.7490196078431373,0.7490196078431373
13,0.7768288676937422,0.7541666666666667,,,0.7490196078431373
14,0.7545632943511009,0.7589583333333333,,,0.7490196078431373
15,0.7354495550195376,0.7647916666666666,0.7369507153828939,0.7588235294117647,0.7588235294117647
16,0.7178971543908119,0.77,,,0.7588235294117647
17,0.7018030260999998,0.7783333333333333,,,0.7588235294117647
18,0.6880118573705355,0.7783333333333333,0.6957829582924936,0.7715686274509804,0.7715686274509804
19,0.6747243454058965,0.78375,,,0.7715686274509804
20,0.6627182786663374,0.7879166666666667,,,0.7715686274509804
21,0.651317281027635,0.7914583333333334,0.6643291384566063,0.7852941176470588,0.7852941176470588
22,0.6408932978908221,0.7954166666666667,,,0.7852941176470588
23,0.6312689085801443,0.7964583333333334,,,0.7852941176470588
24,0.6220699101686478,0.8010416666666667,0.6391307676539701,0.788235294117647,0.788235294117647
25,0.6135792310039202,0.8022916666666666,,,0.788235294117647
26,0.6054969951510429,0.8041666666666667,,,0.788235294117647
