Metrics for vit_base_patch16_224 at 20250708_232422
Optimizer, sgd
Momentum, 0.0
Hyperparameters
learning_rate,0.01
batch_size,512
num_epochs,1000
test_every_x_epochs,3
weight_decay,0.01
Training Time (HH:MM:SS),02:32:23

epoch,train_loss,train_acc,test_loss,test_acc,best_test_acc
1,1.86592444896698,0.391875,,,0.054901960784313725
2,1.0418970449765523,0.6954166666666667,,,0.054901960784313725
3,0.8311295612653097,0.7447916666666666,0.7804310819681953,0.7421568627450981,0.7421568627450981
4,0.7322373302777608,0.7760416666666666,,,0.7421568627450981
5,0.6703959329922994,0.7922916666666666,,,0.7421568627450981
6,0.6276380530993144,0.8047916666666667,0.6363217544321921,0.7872549019607843,0.7872549019607843
7,0.5963923494021098,0.815625,,,0.7872549019607843
8,0.5690896407763163,0.8233333333333334,,,0.7872549019607843
9,0.5497132015228271,0.8270833333333333,0.5706754236829047,0.8166666666666667,0.8166666666666667
10,0.5309973231951396,0.8310416666666667,,,0.8166666666666667
11,0.5156219609578451,0.8395833333333333,,,0.8166666666666667
12,0.5016588246822358,0.84375,0.5317315735653335,0.8264705882352941,0.8264705882352941
13,0.49027262806892397,0.84625,,,0.8264705882352941
14,0.47928504467010496,0.8489583333333334,,,0.8264705882352941
15,0.4706134215990702,0.8510416666666667,0.5051129742580301,0.8392156862745098,0.8392156862745098
16,0.46196441928545634,0.8525,,,0.8392156862745098
17,0.45451844612757364,0.8558333333333333,,,0.8392156862745098
18,0.4473271147410075,0.8589583333333334,0.4883193529704038,0.8343137254901961,0.8392156862745098
19,0.44007617354393,0.8552083333333333,,,0.8392156862745098
20,0.43401609738667807,0.8629166666666667,,,0.8392156862745098
21,0.42812044779459635,0.8602083333333334,0.4706218527812584,0.8480392156862745,0.8480392156862745
22,0.42273845235506696,0.8608333333333333,,,0.8480392156862745
23,0.41919758995374046,0.865625,,,0.8480392156862745
24,0.4128455007076263,0.8672916666666667,0.4586211833299375,0.8470588235294118,0.8480392156862745
25,0.4078189778327942,0.87,,,0.8480392156862745
26,0.40388147354125975,0.8702083333333334,,,0.8480392156862745
27,0.4000030783812205,0.8714583333333333,0.4482925898888532,0.8627450980392157,0.8627450980392157
28,0.3953095050652822,0.8710416666666667,,,0.8627450980392157
29,0.3930806791782379,0.8720833333333333,,,0.8627450980392157
30,0.38850422739982604,0.8735416666666667,0.4401328550834282,0.8627450980392157,0.8627450980392157
31,0.38476888338724774,0.875625,,,0.8627450980392157
32,0.38177202820777895,0.8758333333333334,,,0.8627450980392157
33,0.3790039034684499,0.8733333333333333,0.4321175338006487,0.8627450980392157,0.8627450980392157
34,0.37602622985839845,0.8775,,,0.8627450980392157
35,0.3722611693541209,0.878125,,,0.8627450980392157
36,0.37039169669151306,0.8797916666666666,0.42860254002552406,0.8588235294117647,0.8627450980392157
37,0.36808483163515726,0.8802083333333334,,,0.8627450980392157
38,0.36534520427385964,0.8783333333333333,,,0.8627450980392157
39,0.36158602555592856,0.8841666666666667,0.4215037627547395,0.865686274509804,0.865686274509804
40,0.36014764110247294,0.8835416666666667,,,0.865686274509804
41,0.3577255777517955,0.881875,,,0.865686274509804
42,0.3556220757961273,0.8839583333333333,0.41560668308360904,0.8745098039215686,0.8745098039215686
43,0.3525113296508789,0.885,,,0.8745098039215686
44,0.35066004276275636,0.885625,,,0.8745098039215686
45,0.348199782371521,0.8872916666666667,0.41170034940336264,0.8725490196078431,0.8745098039215686
46,0.34634233514467877,0.8870833333333333,,,0.8745098039215686
47,0.34452678720156354,0.8870833333333333,,,0.8745098039215686
48,0.34269991834958397,0.8885416666666667,0.4103706716906791,0.8647058823529412,0.8745098039215686
49,0.34043283502260846,0.8914583333333334,,,0.8745098039215686
50,0.3394954216480255,0.8885416666666667,,,0.8745098039215686
51,0.3370596452554067,0.8916666666666667,0.40400919283137604,0.8715686274509804,0.8745098039215686
52,0.33552373727162677,0.8914583333333334,,,0.8745098039215686
53,0.3338089025020599,0.8920833333333333,,,0.8745098039215686
54,0.33219957709312437,0.8941666666666667,0.3997528745263231,0.8715686274509804,0.8745098039215686
55,0.3308263091246287,0.8897916666666666,,,0.8745098039215686
56,0.32905356725056967,0.8929166666666667,,,0.8745098039215686
57,0.3276881249745687,0.8954166666666666,0.3984571093437718,0.8735294117647059,0.8745098039215686
58,0.32585697491963705,0.8958333333333334,,,0.8745098039215686
59,0.3241943871974945,0.8960416666666666,,,0.8745098039215686
60,0.32283219933509827,0.8964583333333334,0.3964244411272161,0.8745098039215686,0.8745098039215686
61,0.32193464279174805,0.8972916666666667,,,0.8745098039215686
62,0.32000475883483886,0.8954166666666666,,,0.8745098039215686
63,0.3188336749871572,0.89625,0.3949794223495558,0.8735294117647059,0.8745098039215686
64,0.3170722993214925,0.8970833333333333,,,0.8745098039215686
65,0.3156968398888906,0.8985416666666667,,,0.8745098039215686
66,0.3147941935062408,0.8995833333333333,0.3905063087449354,0.8794117647058823,0.8794117647058823
67,0.3136364503701528,0.8983333333333333,,,0.8794117647058823
68,0.3118952258427938,0.89875,,,0.8794117647058823
69,0.31084869186083475,0.9,0.3884476179001378,0.8754901960784314,0.8794117647058823
70,0.3094620132446289,0.8989583333333333,,,0.8794117647058823
71,0.30846110741297406,0.899375,,,0.8794117647058823
72,0.3072363857428233,0.8989583333333333,0.3864300844716091,0.8725490196078431,0.8794117647058823
73,0.30575746337572735,0.90125,,,0.8794117647058823
74,0.30470784068107604,0.9014583333333334,,,0.8794117647058823
75,0.30388477484385173,0.9027083333333333,0.3860088645243177,0.8735294117647059,0.8794117647058823
76,0.30263269305229185,0.903125,,,0.8794117647058823
77,0.302153502702713,0.9010416666666666,,,0.8794117647058823
78,0.30111386577288307,0.9014583333333334,0.384960927974944,0.8715686274509804,0.8794117647058823
79,0.2997239828109741,0.9047916666666667,,,0.8794117647058823
80,0.29879677295684814,0.9020833333333333,,,0.8794117647058823
81,0.29760199030240375,0.9041666666666667,0.3875067495832256,0.8647058823529412,0.8794117647058823
82,0.2970988579591115,0.9041666666666667,,,0.8794117647058823
83,0.29556854208310446,0.905,,,0.8794117647058823
84,0.2950083871682485,0.9045833333333333,0.37968075281264735,0.8754901960784314,0.8794117647058823
85,0.2940058954556783,0.9060416666666666,,,0.8794117647058823
86,0.2932725816965103,0.905,,,0.8794117647058823
87,0.29216485142707826,0.90625,0.37930576211097194,0.8705882352941177,0.8794117647058823
88,0.2907680602868398,0.906875,,,0.8794117647058823
89,0.2899793871243795,0.906875,,,0.8794117647058823
90,0.2894389605522156,0.9085416666666667,0.37755220462294187,0.8745098039215686,0.8794117647058823
91,0.28811992208162945,0.9070833333333334,,,0.8794117647058823
92,0.2873961659272512,0.908125,,,0.8794117647058823
93,0.28698781291643777,0.90625,0.37765011705604257,0.8715686274509804,0.8794117647058823
94,0.2854699822266897,0.9077083333333333,,,0.8794117647058823
95,0.28460333744684857,0.9091666666666667,,,0.8794117647058823
96,0.28422685464223224,0.91,0.3760807023328893,0.8794117647058823,0.8794117647058823
97,0.28307021896044415,0.91,,,0.8794117647058823
98,0.2828823959827423,0.910625,,,0.8794117647058823
99,0.28232868274052936,0.9097916666666667,0.37250704224787506,0.8774509803921569,0.8794117647058823
100,0.28105503996213277,0.9102083333333333,,,0.8794117647058823
101,0.27999496897061665,0.9114583333333334,,,0.8794117647058823
102,0.2795905731121699,0.9116666666666666,0.3751570499410816,0.8784313725490196,0.8794117647058823
103,0.27955230275789894,0.91125,,,0.8794117647058823
104,0.27747560063997906,0.911875,,,0.8794117647058823
105,0.2775253693262736,0.9120833333333334,0.37539628332152086,0.8745098039215686,0.8794117647058823
106,0.2764730860789617,0.911875,,,0.8794117647058823
107,0.27605627139409383,0.9120833333333334,,,0.8794117647058823
108,0.275051904519399,0.9114583333333334,0.37388801723718645,0.8774509803921569,0.8794117647058823
109,0.27481903235117594,0.9116666666666666,,,0.8794117647058823
110,0.2731365352869034,0.9133333333333333,,,0.8794117647058823
111,0.2726513997713725,0.9139583333333333,0.37129862974671757,0.8823529411764706,0.8823529411764706
112,0.2716373109817505,0.91375,,,0.8823529411764706
113,0.27139736493428546,0.9133333333333333,,,0.8823529411764706
114,0.2710989956061045,0.91375,0.3711574020923353,0.8823529411764706,0.8823529411764706
115,0.2699553346633911,0.9141666666666667,,,0.8823529411764706
116,0.26969222843647,0.91625,,,0.8823529411764706
117,0.26841347257296244,0.915625,0.367511054464415,0.8794117647058823,0.8823529411764706
118,0.26783114552497866,0.915,,,0.8823529411764706
119,0.26755594929059345,0.916875,,,0.8823529411764706
120,0.26683073163032534,0.915,0.36870097068010593,0.8823529411764706,0.8823529411764706
121,0.2660588737328847,0.914375,,,0.8823529411764706
122,0.2655017554759979,0.9158333333333334,,,0.8823529411764706
123,0.2648398288091024,0.916875,0.3661648391216409,0.8823529411764706,0.8823529411764706
124,0.2641794761021932,0.9147916666666667,,,0.8823529411764706
125,0.26389964898427326,0.9160416666666666,,,0.8823529411764706
126,0.26296516219774885,0.9147916666666667,0.3690695725819644,0.8725490196078431,0.8823529411764706
127,0.2626916346947352,0.9154166666666667,,,0.8823529411764706
128,0.2619560273488363,0.9183333333333333,,,0.8823529411764706
129,0.2615679959456126,0.915625,0.3718638596581478,0.8725490196078431,0.8823529411764706
130,0.26135805288950603,0.9170833333333334,,,0.8823529411764706
131,0.2599093997478485,0.919375,,,0.8823529411764706
132,0.2592706346511841,0.9177083333333333,0.3647650250325016,0.8803921568627451,0.8823529411764706
133,0.25906858245531716,0.918125,,,0.8823529411764706
134,0.2583182501792908,0.9172916666666666,,,0.8823529411764706
135,0.25807833115259804,0.91875,0.3638357638728385,0.8813725490196078,0.8823529411764706
136,0.2578415542840958,0.9164583333333334,,,0.8823529411764706
137,0.25693073829015095,0.9185416666666667,,,0.8823529411764706
138,0.25674610435962675,0.919375,0.3641733775828399,0.8852941176470588,0.8852941176470588
139,0.2554660888512929,0.91875,,,0.8852941176470588
140,0.2554660572608312,0.9191666666666667,,,0.8852941176470588
141,0.25468285580476124,0.9189583333333333,0.36364320989917304,0.884313725490196,0.8852941176470588
142,0.2543899009625117,0.9177083333333333,,,0.8852941176470588
